alpha,flatness,depth_param,measured_depth,seed,architecture,nrmse_slow,nrmse_fast
1.0,0.08554689823074148,0.18,0.3551265534709498,5,serial_force,0.26503479536591,0.681248444987616
1.0,0.08554689823074148,0.18,0.3551265534709498,5,esn_matched,0.3663362287822999,0.8057258838371676
1.0,0.08554689823074148,0.18,0.3551265534709498,6,serial_force,0.31508347847440055,0.7107723107187072
1.0,0.08554689823074148,0.18,0.3551265534709498,6,esn_matched,0.38587982031864804,0.7906802254249988
1.0,0.08554689823074148,0.3,0.5870151327524181,1,serial_force,0.21749209991938243,0.7770224038629009
1.0,0.08554689823074148,0.3,0.5870151327524181,1,esn_matched,0.3075635280806146,0.8586897222196264
1.0,0.08554689823074148,0.3,0.5870151327524181,2,serial_force,0.1835790162356189,0.7660536521818511
1.0,0.08554689823074148,0.3,0.5870151327524181,2,esn_matched,0.32471050818350067,0.8744375831618751
1.0,0.08554689823074148,0.3,0.5870151327524181,3,serial_force,0.2169708874247424,0.740584923130003
1.0,0.08554689823074148,0.3,0.5870151327524181,3,esn_matched,0.3444357411549216,0.8306284214786882
1.0,0.08554689823074148,0.3,0.5870151327524181,4,serial_force,0.16516108226013682,0.7080881998883566
1.0,0.08554689823074148,0.3,0.5870151327524181,4,esn_matched,0.32760526340616125,0.8441726673127425
1.0,0.08554689823074148,0.3,0.5870151327524181,5,serial_force,0.26503479536591,0.6781034803369284
1.0,0.08554689823074148,0.3,0.5870151327524181,5,esn_matched,0.3663362287822999,0.8133321134756667
1.0,0.08554689823074148,0.3,0.5870151327524181,6,serial_force,0.31508347847440055,0.699257436677648
1.0,0.08554689823074148,0.3,0.5870151327524181,6,esn_matched,0.38587982031864804,0.7948364184846642
1.0,0.08554689823074148,0.5,0.9755781078444663,1,serial_force,0.21749209991938243,0.7855464837136902
1.0,0.08554689823074148,0.5,0.9755781078444663,1,esn_matched,0.3075635280806146,0.9041225200669284
1.0,0.08554689823074148,0.5,0.9755781078444663,2,serial_force,0.1835790162356189,0.7778317405161936
1.0,0.08554689823074148,0.5,0.9755781078444663,2,esn_matched,0.32471050818350067,0.9012676903861255
1.0,0.08554689823074148,0.5,0.9755781078444663,3,serial_force,0.2169708874247424,0.7474909158527283
1.0,0.08554689823074148,0.5,0.9755781078444663,3,esn_matched,0.3444357411549216,0.851869716025034
1.0,0.08554689823074148,0.5,0.9755781078444663,4,serial_force,0.16516108226013682,0.7208215165908219
1.0,0.08554689823074148,0.5,0.9755781078444663,4,esn_matched,0.32760526340616125,0.8924604992345132
1.0,0.08554689823074148,0.5,0.9755781078444663,5,serial_force,0.26503479536591,0.6856299924824084
1.0,0.08554689823074148,0.5,0.9755781078444663,5,esn_matched,0.3663362287822999,0.8259649449438432
1.0,0.08554689823074148,0.5,0.9755781078444663,6,serial_force,0.31508347847440055,0.6913603776725105
1.0,0.08554689823074148,0.5,0.9755781078444663,6,esn_matched,0.38587982031864804,0.8076584088495135
1.0,0.08554689823074148,1.0,1.9366064055309213,1,serial_force,0.21749209991938243,0.8241051142090122
1.0,0.08554689823074148,1.0,1.9366064055309213,1,esn_matched,0.3075635280806146,0.9834451648611803
1.0,0.08554689823074148,1.0,1.9366064055309213,2,serial_force,0.1835790162356189,0.8220362270800362
1.0,0.08554689823074148,1.0,1.9366064055309213,2,esn_matched,0.32471050818350067,0.9503082273022084
1.0,0.08554689823074148,1.0,1.9366064055309213,3,serial_force,0.2169708874247424,0.7880706776102173
1.0,0.08554689823074148,1.0,1.9366064055309213,3,esn_matched,0.3444357411549216,0.8948914835930505
1.0,0.08554689823074148,1.0,1.9366064055309213,4,serial_force,0.16516108226013682,0.7834229043913609
1.0,0.08554689823074148,1.0,1.9366064055309213,4,esn_matched,0.32760526340616125,0.9902654806505009
1.0,0.08554689823074148,1.0,1.9366064055309213,5,serial_force,0.26503479536591,0.7427844500388873
1.0,0.08554689823074148,1.0,1.9366064055309213,5,esn_matched,0.3663362287822999,0.8485989471699867
1.0,0.08554689823074148,1.0,1.9366064055309213,6,serial_force,0.31508347847440055,0.7187896266766506
1.0,0.08554689823074148,1.0,1.9366064055309213,6,esn_matched,0.38587982031864804,0.8508862340149431
